Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/retrieve/Observation?_id=013ca253e5b33d55fa9ba820ff43820a4472e92ed7b27dcd86d86993,1,0,25905.94002099533,25905.94002099533,25905.94002099533,25905.94002099533,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=013dea24b673feec67538a679f64549c07642d0cf0ca79b13324b4b5,1,0,30694.03437100118,30694.03437100118,30694.03437100118,30694.03437100118,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=013df187b26e7cf09e9e15eb66e3e3a6a813fb67dd37709bd7c572fc,1,0,30467.56445300707,30467.56445300707,30467.56445300707,30467.56445300707,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=013f85cc1b4118c12515f1adcb53abcc7ee258e5d6c9f6fb6ca2b4b8,1,0,46974.227653990965,46974.227653990965,46974.227653990965,46974.227653990965,1549.0,0.0008360533767373236,0.0,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000,47000
GET,GET /api/v1/retrieve/Observation?_id=0146b42752a667a75772a4da3309f722acfa7dc08c81a0565a98acc3,1,0,19293.339178009774,19293.339178009774,19293.339178009774,19293.339178009774,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=014ed0824cf92c480ba7c1e3a125fc3e9e222f90eb42e00fb2eb85f4,1,1,8560.510871000588,8560.510871000588,8560.510871000588,8560.510871000588,36.0,0.0008360533767373236,0.0008360533767373236,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600,8600
GET,GET /api/v1/retrieve/Observation?_id=014eefd95436415a3977bdfb8e459a0bb379a0e5f750a9e75ae617b8,1,0,26085.18563900725,26085.18563900725,26085.18563900725,26085.18563900725,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=0153ae610b09c2c40416b339e8322a594870a37f90fe0e5d39241104,1,0,32615.36817200249,32615.36817200249,32615.36817200249,32615.36817200249,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=015755633063f061580ea0649576410275936a106383a0f3ec6b4400,1,0,10824.68915800564,10824.68915800564,10824.68915800564,10824.68915800564,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=015b14ee179317db33edc167f80fd095a53976e5dcef5dc03bbd4a60,1,0,20265.70543499838,20265.70543499838,20265.70543499838,20265.70543499838,1549.0,0.0008360533767373236,0.0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
GET,GET /api/v1/retrieve/Observation?_id=0163523367a119349c29e479489de0f23889f02ee94f5155779d52ba,1,0,32604.13826799777,32604.13826799777,32604.13826799777,32604.13826799777,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=0168ae4accf4153593abb1d119c130098ec0fd7e168e2fb5b9e4c276,1,0,30583.602697006427,30583.602697006427,30583.602697006427,30583.602697006427,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=016a720d7294059c5d5eea2338fb5fd72d111515897c126e63f9c253,1,0,26095.534202002455,26095.534202002455,26095.534202002455,26095.534202002455,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=017e2c6078733478838fc6b4ba9be4a4938e380642489055027b8d2d,1,1,11090.402750007343,11090.402750007343,11090.402750007343,11090.402750007343,36.0,0.0008360533767373236,0.0008360533767373236,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=0185ed4008bdd3bbc41817d279c8cd1f8e31994f73cda6b5701e7517,1,0,29662.15885299607,29662.15885299607,29662.15885299607,29662.15885299607,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=018dad7720f42dc2cf22ffe50a7910773dd23b295cc1255e00450b15,1,0,26873.420099000214,26873.420099000214,26873.420099000214,26873.420099000214,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=019932b7c3578529bd46004b59668733bc653cc8458a4d8a41741387,1,0,8861.052348991507,8861.052348991507,8861.052348991507,8861.052348991507,1549.0,0.0008360533767373236,0.0,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900
GET,GET /api/v1/retrieve/Observation?_id=019c33153857a4b0ae2685879cd47b0230a139d79bb1b94311ca765f,1,0,18677.01173000387,18677.01173000387,18677.01173000387,18677.01173000387,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=019dcc3bdd258d8715134aa55a971c393edefd4b6ef66ff13d9ed375,1,0,30692.116237987648,30692.116237987648,30692.116237987648,30692.116237987648,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=01a191ba4e05d8ab689fac86d068412944f9d95589d8e957cd8d98ce,1,0,7334.685777008417,7334.685777008417,7334.685777008417,7334.685777008417,1549.0,0.0008360533767373236,0.0,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300
GET,GET /api/v1/retrieve/Observation?_id=01a66cf6389f4edf4e06af0ed19b8750099fa93e0dba0f04b2fbec52,1,0,20783.64415100077,20783.64415100077,20783.64415100077,20783.64415100077,1549.0,0.0008360533767373236,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,GET /api/v1/retrieve/Observation?_id=01adde8d894e22c0fe493832d7d852ef90292d8abf9cc9bc058c7d24,1,0,31604.643685001065,31604.643685001065,31604.643685001065,31604.643685001065,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=01b1c7632933d44d5a7fc468a817df565b79265a59b6111856c769eb,1,0,7780.186218995368,7780.186218995368,7780.186218995368,7780.186218995368,1549.0,0.0008360533767373236,0.0,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800
GET,GET /api/v1/retrieve/Observation?_id=01b46edfd8998e03a147e33df3777cfb24d386d5620b5ef6b2a0acbf,1,0,14504.07251100114,14504.07251100114,14504.07251100114,14504.07251100114,1549.0,0.0008360533767373236,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,GET /api/v1/retrieve/Observation?_id=01bd374251fe7d32a0c8755617f1f28562e094bad2df37944f7f3a1a,1,0,20858.291698008543,20858.291698008543,20858.291698008543,20858.291698008543,1549.0,0.0008360533767373236,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,GET /api/v1/retrieve/Observation?_id=01c2a10dce8bffe579c24fa061d22aa8c0479b916c139400cdb880f9,1,0,14362.152229994535,14362.152229994535,14362.152229994535,14362.152229994535,1549.0,0.0008360533767373236,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,GET /api/v1/retrieve/Observation?_id=01c985ea5a41a710f5d874e2b4d74e0f504666fe7b54f482a7216334,1,0,19276.387164994958,19276.387164994958,19276.387164994958,19276.387164994958,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=01ca7edd8044273310cabc065e2368be34c65c1b37c9340c8d7fe9f1,1,0,30446.865038989927,30446.865038989927,30446.865038989927,30446.865038989927,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=01cafeda53dcfd0f1b53f94f312c2a04504e5891fd31592d921b8e55,1,0,31566.151366001577,31566.151366001577,31566.151366001577,31566.151366001577,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=01cf2c14b4c1d25e0397d13c30a65c6554597d6bfd33a9df6070d339,1,0,4593.581274006283,4593.581274006283,4593.581274006283,4593.581274006283,1549.0,0.0008360533767373236,0.0,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,4600
GET,GET /api/v1/retrieve/Observation?_id=01df3abc6b71e304cd4555ed853e46ddca037d506c5c4e59863f3349,1,0,29515.52809200075,29515.52809200075,29515.52809200075,29515.52809200075,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
GET,GET /api/v1/retrieve/Observation?_id=01e26560927066bc086564f84c98cb764a0ccabfb897160525503d45,1,0,32533.61077098816,32533.61077098816,32533.61077098816,32533.61077098816,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=01e752bfc8ed66d8d1484a8c542908b849942e8136a56bf42df3f5d1,1,0,3765.0882199959597,3765.0882199959597,3765.0882199959597,3765.0882199959597,1549.0,0.0008360533767373236,0.0,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800,3800
GET,GET /api/v1/retrieve/Observation?_id=01e997da76038e7ddf9647308e83daffab5a12b126da50f5d719a8b8,1,0,31264.204431994585,31264.204431994585,31264.204431994585,31264.204431994585,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=01eaeb48fefea0313e7175cce5ad9df09c1eed5590c0d137a0c8cdcf,1,0,7875.355172989657,7875.355172989657,7875.355172989657,7875.355172989657,1549.0,0.0008360533767373236,0.0,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900
GET,GET /api/v1/retrieve/Observation?_id=01f522906acc5664c09900c7165136575681669baa482c49ddf5d90d,1,0,7893.04467200418,7893.04467200418,7893.04467200418,7893.04467200418,1549.0,0.0008360533767373236,0.0,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900,7900
GET,GET /api/v1/retrieve/Observation?_id=01f9f81c43f431a0cb68c9328e7162d3214edb90b24f804afc196e12,1,0,2990.17348299094,2990.17348299094,2990.17348299094,2990.17348299094,1549.0,0.0008360533767373236,0.0,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
GET,GET /api/v1/retrieve/Observation?_id=0203dfa4777333378b6034a25f6a530256d5f36641fa6b8da3efa4a3,1,0,25332.382893990143,25332.382893990143,25332.382893990143,25332.382893990143,1549.0,0.0008360533767373236,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,GET /api/v1/retrieve/Observation?_id=02083ac3091520bcb9f5615d617b5f699bf5653db98f07e292d13683,1,0,36620.68016199919,36620.68016199919,36620.68016199919,36620.68016199919,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=0209998a6a0bf34d7626b4a149d10aef1421454e7a645baccb82fda9,1,0,23561.18483201135,23561.18483201135,23561.18483201135,23561.18483201135,1549.0,0.0008360533767373236,0.0,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000,24000
GET,GET /api/v1/retrieve/Observation?_id=020f7814880fe7c78607f07c4adf26548a645ff2696749dadff85229,1,0,101.78237200307194,101.78237200307194,101.78237200307194,101.78237200307194,1549.0,0.0008360533767373236,0.0,100,100,100,100,100,100,100,100,100,100,100
GET,GET /api/v1/retrieve/Observation?_id=0212416712e7bf584c7a3cd36f5fccbe160e256db887fb877f68dc50,1,0,8431.884883990278,8431.884883990278,8431.884883990278,8431.884883990278,1549.0,0.0008360533767373236,0.0,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400
GET,GET /api/v1/retrieve/Observation?_id=02187b7d9cf568755e92f15be21e571617d0c1b7d8977bfd51722995,1,0,31281.42333299911,31281.42333299911,31281.42333299911,31281.42333299911,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=021aa5f664827fccb8d152106d3a99fc384a6834c2d7c0c44265128d,1,0,167.3290780017851,167.3290780017851,167.3290780017851,167.3290780017851,1549.0,0.0008360533767373236,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,GET /api/v1/retrieve/Observation?_id=0225094937984f82d468d2c634ccace0f9cbea2d94e90a4ed1d6c526,1,0,36869.57787000574,36869.57787000574,36869.57787000574,36869.57787000574,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=02284e2f692eec8d534b00a6fb4903b2535f93450857d590079ef3d1,1,0,37432.132623012876,37432.132623012876,37432.132623012876,37432.132623012876,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=022c9fa4c700d3dd0a3e13cc8d0756700f690b090267cbcce1b32023,1,0,10772.197216996574,10772.197216996574,10772.197216996574,10772.197216996574,1549.0,0.0008360533767373236,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,GET /api/v1/retrieve/Observation?_id=023045645ea5333ea2a1cf33960bf9d3aa68f0f58b00d35c8396ed70,1,0,31494.5701030083,31494.5701030083,31494.5701030083,31494.5701030083,1549.0,0.0008360533767373236,0.0,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000
GET,GET /api/v1/retrieve/Observation?_id=023117fc2c9a33489431c75db7643b65d21c6435f2fe73d32f25ee22,1,0,12111.844749000738,12111.844749000738,12111.844749000738,12111.844749000738,1549.0,0.0008360533767373236,0.0,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000
GET,GET /api/v1/retrieve/Observation?_id=023312ff4b28b905a324621b134906f5a69b0525d9f04bc67d78c9ea,1,0,15592.09236400784,15592.09236400784,15592.09236400784,15592.09236400784,1549.0,0.0008360533767373236,0.0,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000
GET,GET /api/v1/retrieve/Observation?_id=0233f9f8e3bc3f9bbde38985a63a0075c919565acd76000a664d65c0,1,0,32638.296392993652,32638.296392993652,32638.296392993652,32638.296392993652,1549.0,0.0008360533767373236,0.0,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000
GET,GET /api/v1/retrieve/Observation?_id=023600fcf0ee3d6c9714a396bc53fe72f0876580c4bf53a29a91c773,1,0,37339.48008299922,37339.48008299922,37339.48008299922,37339.48008299922,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=02424ead618b0398142ffbb7cb4d090dec54e14638e0d7662b6f6e4f,1,0,174.08936799620278,174.08936799620278,174.08936799620278,174.08936799620278,1549.0,0.0008360533767373236,0.0,170,170,170,170,170,170,170,170,170,170,170
GET,GET /api/v1/retrieve/Observation?_id=024338cc3dcbfac29c6825126e14c5f05e011bfecf0fbf0af6f98303,1,0,46460.03928000573,46460.03928000573,46460.03928000573,46460.03928000573,1549.0,0.0008360533767373236,0.0,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000,46000
GET,GET /api/v1/retrieve/Observation?_id=0244a3170967ba6a5d206badfc28d318d3e00a1d4101a0cc0ae9bcd2,1,0,45415.74238699104,45415.74238699104,45415.74238699104,45415.74238699104,1549.0,0.0008360533767373236,0.0,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
GET,GET /api/v1/retrieve/Observation?_id=0248c1b8b52dfa911c2344bbe48abfd8e64e76149a40135c0f572ade,1,0,5121.378069001366,5121.378069001366,5121.378069001366,5121.378069001366,1549.0,0.0008360533767373236,0.0,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100,5100
GET,GET /api/v1/retrieve/Observation?_id=024a8b0692806352be1d1b0c1988190e03f641529390ac2f57bbd8e7,1,0,37424.873247000505,37424.873247000505,37424.873247000505,37424.873247000505,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=024f62a1dd028ee8bf2c30b6ae162dfe804dbbe80aac12b99d830ffc,1,0,26930.536871004733,26930.536871004733,26930.536871004733,26930.536871004733,1549.0,0.0008360533767373236,0.0,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000,27000
GET,GET /api/v1/retrieve/Observation?_id=02531cd3fd165444a0c4edb86aa79a352e59027b0a9ccac076619948,1,0,19422.921546996804,19422.921546996804,19422.921546996804,19422.921546996804,1549.0,0.0008360533767373236,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,GET /api/v1/retrieve/Observation?_id=025454cd33ef20465ef9287ceaabfe3bba099974218d1fb0f099a970,1,0,9588.897787994938,9588.897787994938,9588.897787994938,9588.897787994938,1549.0,0.0008360533767373236,0.0,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600,9600
GET,GET /api/v1/retrieve/Observation?_id=0254cf43f5f5b55b039a12b9319860ddbbd434df5c95f886fdd35dbe,1,0,22131.568882003194,22131.568882003194,22131.568882003194,22131.568882003194,1549.0,0.0008360533767373236,0.0,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000,22000
GET,GET /api/v1/retrieve/Observation?_id=025aeb02fe21d11f84ee684e353f0c879b4a7b3ca3b8715da534f307,1,0,14799.108545994386,14799.108545994386,14799.108545994386,14799.108545994386,1549.0,0.0008360533767373236,0.0,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000
GET,GET /api/v1/retrieve/Observation?_id=025bc95709081e0360bd43f3a93a9883759f56e2506ab2eb7d2d9552,1,0,8307.487376005156,8307.487376005156,8307.487376005156,8307.487376005156,1549.0,0.0008360533767373236,0.0,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300
GET,GET /api/v1/retrieve/Observation?_id=025c21c440ddae3f65c4fc3d4c2a241d839980339d9226b888a7cd3e,1,0,31550.70778100344,31550.70778100344,31550.70778100344,31550.70778100344,1549.0,0.0008360533767373236,0.0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
GET,GET /api/v1/retrieve/Observation?_id=025c58e3c7dd61e829ddce4dee2937dccd4cbf97f36d806decbc70d9,1,0,45372.460181999486,45372.460181999486,45372.460181999486,45372.460181999486,1549.0,0.0008360533767373236,0.0,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
GET,GET /api/v1/retrieve/Observation?_id=0263238ebc623f09954c19ddf03feab09db0c13faa51edc625635e06,1,0,20158.997385005932,20158.997385005932,20158.997385005932,20158.997385005932,1549.0,0.0008360533767373236,0.0,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
GET,GET /api/v1/retrieve/Observation?_id=0266d6a35dd0c00c5af6eb891c71e3b4029e11bedb55fb7b4391c65b,1,0,37010.28978299291,37010.28978299291,37010.28978299291,37010.28978299291,1549.0,0.0008360533767373236,0.0,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000,37000
GET,GET /api/v1/retrieve/Observation?_id=026a1cede76a81430676e1aec2f24ab16b847a464e5b37bd49e3fffe,1,0,18193.210074008675,18193.210074008675,18193.210074008675,18193.210074008675,1549.0,0.0008360533767373236,0.0,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
GET,GET /api/v1/retrieve/Observation?_id=027a39ff7723cc3e87d72896e80d88de83a344062fc3e1cba0244fd3,1,0,27609.71948299266,27609.71948299266,27609.71948299266,27609.71948299266,1549.0,0.0008360533767373236,0.0,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000,28000
GET,GET /api/v1/retrieve/Observation?_id=027fb8ec01256e92d764db51a6eaf5ce98e829c5b2c9d8ec2004adc9,1,0,24586.541671000305,24586.541671000305,24586.541671000305,24586.541671000305,1549.0,0.0008360533767373236,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,GET /api/v1/retrieve/Observation?_id=027fcc5ac6d12045f8d8f913786cb26b25cbb800e95da82a7de657a2,1,0,21170.859385994845,21170.859385994845,21170.859385994845,21170.859385994845,1549.0,0.0008360533767373236,0.0,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000
GET,GET /api/v1/retrieve/Observation?_id=02809b3f0996d0254fb8c2d1003a242ecd5fb8d57e3ef9b471374c55,1,0,24755.470186995808,24755.470186995808,24755.470186995808,24755.470186995808,1549.0,0.0008360533767373236,0.0,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000
GET,GET /api/v1/retrieve/Observation?_id=028a606cd231f44edbecdf01377b1c674df19f29c5200ddb3779885a,1,0,26100.195065009757,26100.195065009757,26100.195065009757,26100.195065009757,1549.0,0.0008360533767373236,0.0,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000,26000
GET,GET /api/v1/retrieve/Observation?_id=028b0c34cee2da6046d777525c6bc4950a5980ffc9d43336c092bf2b,1,0,29631.393609000952,29631.393609000952,29631.393609000952,29631.393609000952,1549.0,0.0008360533767373236,0.0,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
